# This file contains the data of initial population
# of objectives = 2, # of constraints = 0, # of real_var = 0, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.200000e+01	3.166667e+00	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0.000000e+00	2	2.136364e-01
2.300000e+01	1.608696e+00	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0.000000e+00	1	1.000000e+14
2.200000e+01	1.863636e+00	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0.000000e+00	4	1.000000e+14
8.000000e+00	5.125000e+00	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0.000000e+00	1	1.000000e+14
1.300000e+01	2.769231e+00	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0.000000e+00	1	1.056009e-01
1.400000e+01	2.714286e+00	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0.000000e+00	2	2.388889e-01
1.800000e+01	2.444444e+00	0	1	0	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0.000000e+00	10	1.000000e+14
1.600000e+01	2.250000e+00	0	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0.000000e+00	3	1.224545e-01
1.900000e+01	2.000000e+00	1	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0.000000e+00	4	6.697531e-02
1.900000e+01	1.789474e+00	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0.000000e+00	1	1.916354e-01
2.000000e+01	1.850000e+00	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0.000000e+00	3	1.647847e-01
2.200000e+01	1.909091e+00	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0.000000e+00	5	1.000000e+14
1.300000e+01	3.000000e+00	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0.000000e+00	2	1.942460e-01
1.800000e+01	2.333333e+00	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0.000000e+00	9	1.000000e+00
1.600000e+01	2.187500e+00	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.000000e+00	2	5.000000e-02
1.500000e+01	2.600000e+00	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0.000000e+00	3	1.224545e-01
1.300000e+01	3.153846e+00	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0.000000e+00	3	8.494172e-02
1.700000e+01	2.470588e+00	0	0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0.000000e+00	7	2.465278e-01
1.700000e+01	1.941176e+00	0	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0.000000e+00	2	2.807292e-01
1.500000e+01	2.733333e+00	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0.000000e+00	4	2.664187e-01
1.400000e+01	3.071429e+00	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0.000000e+00	6	1.000000e+14
2.000000e+01	2.000000e+00	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0.000000e+00	5	1.418747e-01
1.300000e+01	3.461538e+00	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0.000000e+00	4	2.964286e-01
1.800000e+01	2.166667e+00	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	1	0.000000e+00	6	6.642697e-02
2.100000e+01	1.761905e+00	0	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0.000000e+00	1	1.590390e-01
1.100000e+01	3.090909e+00	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0.000000e+00	1	2.207110e-01
1.700000e+01	2.117647e+00	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.000000e+00	5	1.310622e-01
1.500000e+01	2.866667e+00	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	0.000000e+00	5	2.064318e-01
1.800000e+01	2.166667e+00	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0.000000e+00	6	6.250000e-02
1.300000e+01	3.538462e+00	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0.000000e+00	5	2.427107e-01
1.500000e+01	2.600000e+00	1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0.000000e+00	3	0.000000e+00
1.600000e+01	2.625000e+00	0	1	0	0	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0.000000e+00	8	2.500000e-01
1.800000e+01	2.166667e+00	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0.000000e+00	6	0.000000e+00
1.600000e+01	2.250000e+00	1	1	1	1	0	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0.000000e+00	3	0.000000e+00
1.600000e+01	2.250000e+00	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	0	0.000000e+00	3	0.000000e+00
1.900000e+01	2.157895e+00	1	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0.000000e+00	6	1.289270e-01
1.700000e+01	2.058824e+00	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0.000000e+00	4	1.785108e-01
1.400000e+01	2.928571e+00	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	1	1	0	0.000000e+00	5	7.455208e-02
1.400000e+01	2.928571e+00	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0.000000e+00	5	2.427107e-01
1.900000e+01	2.052632e+00	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0.000000e+00	5	1.310622e-01
2.200000e+01	1.818182e+00	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0.000000e+00	3	1.000000e+14
1.900000e+01	1.947368e+00	0	0	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0.000000e+00	3	1.024880e-01
1.800000e+01	2.277778e+00	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0.000000e+00	8	1.000000e+14
2.100000e+01	1.952381e+00	0	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	1	0.000000e+00	5	1.390081e-01
1.600000e+01	2.437500e+00	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0.000000e+00	6	7.402103e-02
2.000000e+01	1.950000e+00	1	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0.000000e+00	4	1.916667e-01
2.200000e+01	1.954545e+00	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0.000000e+00	6	1.000000e+14
1.900000e+01	2.157895e+00	0	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0.000000e+00	6	1.118676e-01
1.200000e+01	3.500000e+00	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0.000000e+00	4	1.000000e+14
1.200000e+01	3.333333e+00	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0.000000e+00	3	2.970629e-01
1.900000e+01	1.947368e+00	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	0.000000e+00	3	6.687560e-02
1.000000e+01	4.000000e+00	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	0.000000e+00	1	3.892370e-01
2.000000e+01	2.300000e+00	0	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0.000000e+00	9	1.000000e+14
1.900000e+01	2.210526e+00	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0.000000e+00	7	3.472222e-01
