# This file contains the data of initial population
# of objectives = 2, # of constraints = 0, # of real_var = 0, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.200000e+01	3.166667e+00	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0.000000e+00	3	2.673611e-01
2.300000e+01	1.608696e+00	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0.000000e+00	2	1.000000e+14
2.200000e+01	1.863636e+00	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0.000000e+00	5	1.000000e+14
8.000000e+00	5.125000e+00	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0.000000e+00	2	1.000000e+14
1.300000e+01	2.769231e+00	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0.000000e+00	2	9.544417e-02
1.400000e+01	2.714286e+00	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0.000000e+00	2	1.476083e-01
1.800000e+01	2.444444e+00	0	1	0	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0.000000e+00	11	1.000000e+14
1.600000e+01	2.250000e+00	0	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0.000000e+00	4	7.700000e-02
1.900000e+01	2.000000e+00	1	1	1	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0.000000e+00	5	6.697531e-02
1.900000e+01	1.789474e+00	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0.000000e+00	2	1.916354e-01
2.000000e+01	1.850000e+00	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0.000000e+00	4	1.647847e-01
2.200000e+01	1.909091e+00	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0.000000e+00	6	1.328428e-02
1.300000e+01	3.000000e+00	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0.000000e+00	3	2.202381e-01
1.800000e+01	2.333333e+00	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0.000000e+00	10	1.000000e+00
1.600000e+01	2.187500e+00	0	1	0	1	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.000000e+00	3	5.555556e-02
1.500000e+01	2.600000e+00	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0.000000e+00	4	0.000000e+00
1.300000e+01	3.153846e+00	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0.000000e+00	4	8.494172e-02
1.700000e+01	2.470588e+00	0	0	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0.000000e+00	8	4.444444e-01
1.700000e+01	1.941176e+00	0	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0.000000e+00	3	3.332248e-01
1.500000e+01	2.733333e+00	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0.000000e+00	5	2.882440e-01
1.400000e+01	3.071429e+00	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0.000000e+00	6	3.172628e-01
2.000000e+01	2.000000e+00	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0.000000e+00	6	1.418747e-01
1.300000e+01	3.461538e+00	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0.000000e+00	5	2.746032e-01
1.800000e+01	2.166667e+00	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	1	0	1	0.000000e+00	7	3.690921e-03
2.100000e+01	1.761905e+00	0	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0.000000e+00	2	1.590390e-01
1.100000e+01	3.090909e+00	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0.000000e+00	2	2.207110e-01
1.700000e+01	2.117647e+00	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.000000e+00	6	1.310622e-01
1.500000e+01	2.866667e+00	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	0.000000e+00	6	1.183902e-01
1.800000e+01	2.166667e+00	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0.000000e+00	7	1.031287e-01
1.300000e+01	3.538462e+00	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0.000000e+00	6	5.555556e-02
1.500000e+01	2.600000e+00	1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0.000000e+00	4	0.000000e+00
