# This file contains the data of all generations
# of objectives = 2, # of constraints = 2, # of real_var = 2, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
# gen = 1
7.218524e+01	1.895844e+01	9.526223e-01	2.688692e+00	4.186187e+00	7.226003e-01	0.000000e+00	6	2.990357e-01
1.708477e+01	3.286535e+01	-1.407401e-01	1.048815e+01	7.526906e-02	2.065315e+00	-1.407401e-01	12	1.000000e+14
1.758933e+01	2.596990e+01	5.615905e-01	5.998985e+00	1.843709e+00	9.990334e-01	0.000000e+00	1	2.453374e-02
1.326419e+01	3.471546e+01	5.955875e-01	5.158933e+00	1.820574e+00	3.948539e-02	0.000000e+00	3	1.661217e-01
1.453228e+01	3.167431e+01	-1.883085e-02	9.759905e+00	3.162299e-01	1.879646e+00	-1.883085e-02	9	1.000000e+14
3.116683e+01	2.116530e+01	7.153750e-01	5.010412e+00	2.567608e+00	1.095032e+00	0.000000e+00	3	2.939662e-01
2.951648e+01	2.136385e+01	6.925165e-01	5.190365e+00	2.469203e+00	1.132323e+00	0.000000e+00	2	7.311414e-02
1.559943e+01	2.774321e+01	1.713819e-01	8.686773e+00	8.184406e-01	1.797224e+00	0.000000e+00	1	2.913757e-02
6.829412e+01	2.108567e+01	9.578771e-01	2.561200e+00	4.102046e+00	4.967404e-01	0.000000e+00	7	1.000000e+00
1.069489e+02	7.036877e+00	7.669234e-01	4.266852e+00	4.591030e+00	2.379004e+00	0.000000e+00	2	1.000000e+14
1.065341e+02	1.197070e+01	9.047978e-01	2.905659e+00	4.925348e+00	1.540935e+00	0.000000e+00	4	1.000000e+14
6.097984e+01	1.286978e+01	7.874665e-01	4.561104e+00	3.493162e+00	1.744356e+00	0.000000e+00	3	4.452920e-01
1.249430e+02	6.080148e+00	7.430839e-01	4.161148e+00	4.981286e+00	2.534275e+00	0.000000e+00	1	2.017829e-01
1.006511e+02	1.287029e+01	9.182204e-01	2.854292e+00	4.811827e+00	1.417420e+00	0.000000e+00	4	3.247649e-01
3.568315e+00	3.787006e+01	2.842309e-01	7.325976e+00	7.997852e-01	5.024165e-01	0.000000e+00	1	3.990807e-02
3.597319e+00	4.137133e+01	-3.418105e-02	9.326956e+00	4.480354e-03	9.483194e-01	-3.418105e-02	10	1.000000e+14
3.811242e+01	1.708630e+01	6.719806e-01	5.502912e+00	2.632762e+00	1.611418e+00	0.000000e+00	1	4.012304e-02
5.977876e+01	1.118764e+01	6.764687e-01	5.508419e+00	3.185641e+00	2.190065e+00	0.000000e+00	1	4.680955e-02
7.385943e+01	8.074881e+00	6.048847e-01	5.987987e+00	3.358697e+00	2.680300e+00	0.000000e+00	1	1.203808e-01
1.071755e+01	3.628281e+01	5.475770e-01	5.429344e+00	1.636881e+00	2.776292e-03	0.000000e+00	2	1.011837e-01
1.910767e+01	2.537441e+01	5.876313e-01	5.829803e+00	1.946770e+00	9.934808e-01	0.000000e+00	2	1.216521e-01
1.353344e+01	2.868084e+01	1.956728e-01	8.480451e+00	8.275180e-01	1.642734e+00	0.000000e+00	2	1.200091e-01
6.230868e+01	1.417944e+01	8.401642e-01	4.056754e+00	3.658127e+00	1.481645e+00	0.000000e+00	4	4.146603e-01
1.201826e+01	3.132800e+01	8.440335e-02	9.098477e+00	5.114650e-01	1.656191e+00	0.000000e+00	2	5.613968e-02
3.744772e+00	3.782399e+01	3.030492e-01	7.191712e+00	8.512422e-01	4.599779e-01	0.000000e+00	1	2.237263e-02
5.323520e+00	3.685073e+01	8.603313e-02	8.786911e+00	3.481708e-01	1.099844e+00	0.000000e+00	3	1.000000e+14
4.150346e+01	1.644322e+01	2.227074e-01	8.696058e+00	1.594355e+00	2.798910e+00	0.000000e+00	3	3.015998e-01
4.552655e+01	1.389567e+01	5.869961e-01	6.214134e+00	2.605654e+00	2.142943e+00	0.000000e+00	1	3.160816e-02
2.293499e+01	3.029872e+01	7.264788e-01	4.379764e+00	2.389572e+00	1.539307e-01	0.000000e+00	4	1.000000e+14
5.653845e+01	1.236045e+01	7.120561e-01	5.225958e+00	3.193602e+00	1.983815e+00	0.000000e+00	2	8.166805e-02
