# This file contains the data of final population
# of objectives = 2, # of constraints = 0, # of real_var = 30, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
-1.288230e-231	-1.288230e-231	1.929675e-01	8.021161e-01	7.059946e-01	4.250586e-01	9.795254e-02	7.113618e-01	8.210213e-01	5.579319e-01	1.219960e-02	1.211293e-01	8.279314e-01	5.991752e-01	3.639645e-01	3.962086e-02	8.389282e-01	1.070209e-01	8.310531e-01	2.393241e-02	8.308001e-01	2.976522e-01	2.585013e-02	5.883568e-01	4.094397e-01	7.305092e-01	4.676180e-01	8.146972e-01	6.755798e-01	7.982762e-01	3.957492e-01	9.017711e-01	0.000000e+00	1	1.000000e+14
-1.288230e-231	-1.288230e-231	2.697341e-01	5.206918e-01	1.006385e-01	8.962288e-01	1.071110e-01	7.227924e-01	8.529878e-02	8.389214e-01	7.591513e-01	1.398984e-01	1.582371e-01	5.733493e-01	6.226375e-01	2.719773e-01	9.406541e-01	6.848967e-01	4.616640e-01	1.254917e-01	7.938970e-01	8.094992e-02	7.087676e-02	5.157165e-01	9.972828e-01	5.264075e-01	6.313354e-01	5.873221e-03	4.750323e-01	7.025769e-01	4.765864e-01	1.131192e-01	0.000000e+00	1	1.000000e+14
0.000000e+00	0.000000e+00	2.701919e-01	8.016686e-01	7.343054e-01	4.059697e-01	1.254476e-01	7.292987e-01	8.487781e-01	5.579628e-01	9.771727e-02	1.210382e-01	3.188949e-02	5.988985e-01	3.688480e-01	2.804884e-01	8.299212e-01	1.020358e-01	8.309270e-01	7.675141e-02	9.279038e-01	2.919762e-01	2.587222e-02	5.177512e-01	3.875027e-01	7.211561e-01	6.174926e-01	9.736084e-02	6.596073e-01	8.010927e-01	4.010578e-01	7.418066e-02	0.000000e+00	2	1.000000e+14
0.000000e+00	0.000000e+00	1.917419e-01	5.182826e-01	7.059946e-01	4.250586e-01	1.242406e-01	7.224545e-01	7.935547e-01	5.448709e-01	8.244350e-02	1.211293e-01	1.864924e-01	5.995263e-01	3.639645e-01	1.606060e-02	8.439052e-01	1.070209e-01	4.698374e-01	2.393241e-02	8.307863e-01	2.996898e-01	2.700478e-02	5.928928e-01	9.990227e-01	8.889697e-01	4.676180e-01	8.868846e-01	6.766380e-01	7.022167e-01	3.303076e-01	1.245951e-01	0.000000e+00	2	1.000000e+14
0.000000e+00	0.000000e+00	1.917737e-01	5.531282e-01	7.059946e-01	4.250586e-01	9.971064e-02	7.113618e-01	8.200253e-01	5.579319e-01	1.308601e-02	1.211293e-01	8.279314e-01	5.991764e-01	3.639645e-01	4.013643e-02	8.371361e-01	1.070209e-01	7.712247e-01	2.393241e-02	8.307994e-01	2.976522e-01	2.700478e-02	5.883568e-01	4.094397e-01	7.222399e-01	4.676180e-01	8.146972e-01	6.755602e-01	7.982762e-01	3.957821e-01	9.528069e-01	0.000000e+00	2	0.000000e+00
0.000000e+00	0.000000e+00	1.919402e-01	8.021297e-01	7.331185e-01	4.244828e-01	9.784812e-02	7.457662e-01	1.318310e-01	8.208612e-01	8.969824e-02	1.410638e-01	1.427220e-01	6.001152e-01	3.707664e-01	2.903657e-01	8.274676e-01	7.831510e-01	8.086596e-01	7.675337e-02	8.309441e-01	2.919489e-01	1.064677e-01	5.168366e-01	9.669787e-01	5.354737e-01	4.655819e-01	4.712907e-01	4.404437e-01	6.748695e-01	3.280201e-01	9.470773e-01	0.000000e+00	2	0.000000e+00
0.000000e+00	0.000000e+00	1.929675e-01	8.021161e-01	7.059946e-01	4.250586e-01	1.245953e-01	7.113618e-01	8.210213e-01	5.579319e-01	1.219960e-02	1.211293e-01	8.279314e-01	5.991035e-01	3.639645e-01	4.408178e-03	8.389282e-01	1.070209e-01	8.340872e-01	2.393241e-02	8.308001e-01	2.976522e-01	2.700478e-02	5.883568e-01	4.094397e-01	8.889697e-01	4.676180e-01	8.146972e-01	6.766380e-01	7.982762e-01	3.303076e-01	9.500368e-01	0.000000e+00	2	0.000000e+00
0.000000e+00	0.000000e+00	2.697341e-01	7.984257e-01	1.900159e-01	8.962288e-01	1.072835e-01	7.227924e-01	8.618720e-02	8.389214e-01	7.591513e-01	1.095537e-01	1.582371e-01	5.728271e-01	6.226375e-01	2.719773e-01	9.406541e-01	6.848967e-01	4.594151e-01	1.256066e-01	7.970940e-01	7.935369e-02	7.087676e-02	5.157165e-01	9.972828e-01	5.264075e-01	6.313354e-01	4.791188e-01	4.750323e-01	7.025769e-01	4.766538e-01	8.236121e-02	0.000000e+00	2	0.000000e+00
0.000000e+00	0.000000e+00	2.697341e-01	8.045253e-01	1.006385e-01	8.962288e-01	1.071801e-01	7.116997e-01	8.529878e-02	8.519822e-01	7.591513e-01	1.398984e-01	7.996831e-01	5.729148e-01	6.226375e-01	2.630518e-01	9.339272e-01	6.848967e-01	7.058539e-01	1.254917e-01	7.938970e-01	7.891308e-02	7.087676e-02	5.111805e-01	3.597931e-01	5.264075e-01	6.313354e-01	5.873221e-03	4.750323e-01	7.986365e-01	4.765864e-01	9.366598e-01	0.000000e+00	2	0.000000e+00
0.000000e+00	0.000000e+00	1.917737e-01	5.531282e-01	7.059946e-01	4.250586e-01	9.971064e-02	7.113618e-01	8.200253e-01	5.579319e-01	8.244350e-02	1.211293e-01	8.279314e-01	5.991764e-01	3.639645e-01	4.013643e-02	8.371783e-01	1.070209e-01	7.123492e-01	2.393241e-02	8.307864e-01	2.976522e-01	2.700478e-02	5.883568e-01	4.094397e-01	8.860797e-01	4.676180e-01	8.146972e-01	6.766380e-01	7.982762e-01	3.957821e-01	9.528069e-01	0.000000e+00	2	0.000000e+00
